99,2,MOVE
101,1,MOVE
103,3,MOVE
104,2,MOVE
105,3,ENLARGE
108,3,MOVE
113,3,MOVE
125,1,MOVE
127,3,MOVE
128,1,MOVE
130,3,SHRINK
132,2,MOVE
133,3,MOVE
134,2,MOVE
134,2,MOVE
135,2,MOVE
137,1,MOVE
137,2,MOVE
138,2,MOVE
138,1,MOVE
138,2,MOVE
139,2,MOVE
140,2,MOVE
141,2,MOVE
142,2,ENLARGE
142,2,NORMAL
143,2,ROTATE
152,2,NORMAL
152,2,NORMAL
153,2,ENLARGE
154,2,ROTATE
157,2,MOVE
158,2,MOVE
164,2,MOVE
165,2,MOVE
166,1,MOVE
167,2,SHRINK
169,2,MOVE
169,1,MOVE
170,1,MOVE
172,1,ENLARGE
175,1,MOVE
187,2,SHRINK
191,3,MOVE
192,3,MOVE
193,3,MOVE
195,3,MOVE
196,3,MOVE
196,2,MOVE
198,2,ENLARGE
198,3,MOVE
199,2,MOVE
207,2,SHRINK
210,3,MOVE
212,2,MOVE
215,3,MOVE
217,3,ENLARGE
219,3,MOVE
225,3,SHRINK
227,3,MOVE
231,1,MOVE
232,1,ENLARGE
234,1,MOVE
245,1,SHRINK
249,1,MOVE
251,2,MOVE
256,3,MOVE
257,3,ENLARGE
259,3,MOVE
272,3,SHRINK
273,2,MOVE
275,2,MOVE
276,3,MOVE
278,3,MOVE
279,2,MOVE
279,3,MOVE
280,2,ENLARGE
280,3,MOVE
281,2,MOVE
286,2,SHRINK
288,3,MOVE
289,2,MOVE
289,3,MOVE
290,2,MOVE
291,3,MOVE
292,2,MOVE
293,1,MOVE
295,2,MOVE
295,1,ENLARGE
296,1,MOVE
315,3,SHRINK
316,2,MOVE
317,2,MOVE
318,3,MOVE
319,2,MOVE
319,1,MOVE
320,2,MOVE
321,1,MOVE
325,1,MOVE
326,2,MOVE
328,2,MOVE
329,2,ENLARGE
329,2,NORMAL
329,2,ROTATE
330,2,MOVE
335,2,SHRINK
337,2,MOVE
339,2,MOVE
340,2,MOVE
340,2,MOVE
341,3,MOVE
342,3,MOVE
342,2,MOVE
343,2,MOVE
343,2,MOVE
344,1,MOVE
344,3,MOVE
346,3,MOVE
347,3,MOVE
347,2,MOVE
349,2,MOVE
350,2,MOVE
350,3,MOVE
354,3,ENLARGE
356,3,MOVE
368,3,MOVE
369,3,SHRINK
371,3,MOVE
373,2,MOVE
376,3,MOVE
378,2,ENLARGE
383,2,MOVE
386,2,SHRINK
386,2,NORMAL
388,2,MOVE
389,3,MOVE
389,2,MOVE
389,2,MOVE
390,3,MOVE
392,2,MOVE
399,3,MOVE
402,1,ENLARGE
403,1,MOVE
408,1,SHRINK
412,1,MOVE
413,3,MOVE
415,3,ENLARGE
415,3,NORMAL
415,3,ENLARGE
416,3,MOVE
421,1,SHRINK
424,1,MOVE
425,2,MOVE
426,2,ENLARGE
428,2,MOVE
436,2,SHRINK
438,2,SHRINK
439,2,ROTATE
441,2,MOVE
443,1,MOVE
445,3,MOVE
448,3,MOVE
449,3,ENLARGE
450,3,MOVE
462,3,SHRINK
463,3,MOVE
464,2,ENLARGE
465,2,MOVE
473,2,SHRINK
475,2,MOVE
475,1,MOVE
478,2,MOVE
478,1,ENLARGE
484,1,SHRINK
487,1,MOVE
488,2,MOVE
489,2,ENLARGE
490,2,MOVE
506,2,SHRINK
508,2,MOVE
509,3,MOVE
511,3,ENLARGE
511,1,SAVE
511,1,INIT_STAGE2
511,1,INTERACTION_TIME
511,1,SLIP_INTERACTION
511,2,INTERACTION_TIME
511,2,SLIP_INTERACTION
511,3,INTERACTION_TIME
511,3,SLIP_INTERACTION
537,3,MOVE
545,3,SHRINK
548,3,MOVE
565,3,MOVE
637,2,MOVE
641,1,CREATE_OBJECT
647,3,MOVE
653,1,ENTER_GROUP_NAME
658,1,MOVE
682,3,MOVE
694,3,DELETE_GROUP
698,3,CREATE_OBJECT
702,3,MOVE
712,1,ENTER_GROUP_NAME
714,3,MOVE
721,3,MOVE
722,3,ENLARGE
726,3,MOVE
728,3,SHRINK
731,3,MOVE
732,3,MOVE
733,3,ENLARGE
733,3,NORMAL
733,3,SHRINK
733,3,NORMAL
733,3,ENLARGE
735,3,MOVE
736,3,SHRINK
739,2,ENLARGE
741,3,MOVE
745,2,ENLARGE
745,3,MOVE
746,3,MOVE
747,2,MOVE
748,3,SHRINK
749,2,MOVE
752,1,MOVE
752,2,SHRINK
754,3,MOVE
755,3,SHRINK
755,3,ENLARGE
757,3,MOVE
759,3,SHRINK
762,3,ADD_OBJ_TO_GROUP
762,3,SHRINK
762,3,MOVE
764,1,ENLARGE
765,1,MOVE
768,1,SHRINK
770,3,MOVE
772,1,MOVE
776,3,MOVE
777,3,ENLARGE
778,1,ENLARGE
778,3,ADD_OBJ_TO_GROUP
778,3,SHRINK
778,3,MOVE
781,1,MOVE
785,1,SHRINK
789,1,REMOVE_OBJ_FROM_GROUP
789,3,REMOVE_OBJ_FROM_GROUP
789,3,MOVE
791,3,ENLARGE
792,2,MOVE
792,3,MOVE
794,2,MOVE
801,3,MOVE
803,3,SHRINK
804,3,MOVE
805,2,MOVE
806,3,MOVE
807,3,MOVE
809,3,MOVE
813,3,MOVE
831,2,MOVE
832,2,ENLARGE
833,2,MOVE
837,3,MOVE
840,2,MOVE
841,2,MOVE
845,2,SHRINK
847,2,MOVE
848,2,MOVE
851,3,SHRINK
851,3,ENLARGE
853,3,ADD_OBJ_TO_GROUP
853,3,SHRINK
853,3,MOVE
855,1,REMOVE_OBJ_FROM_GROUP
855,3,REMOVE_OBJ_FROM_GROUP
855,3,MOVE
857,3,ENLARGE
859,3,MOVE
863,3,SHRINK
863,2,MOVE
864,3,ADD_OBJ_TO_GROUP
864,3,SHRINK
865,3,MOVE
869,3,MOVE
869,2,ROTATE
870,3,ENLARGE
871,2,MOVE
872,2,MOVE
872,3,MOVE
876,3,SHRINK
878,3,ADD_OBJ_TO_GROUP
878,3,SHRINK
878,3,MOVE
881,1,MOVE
883,3,MOVE
885,1,MOVE
886,1,ENLARGE
888,1,MOVE
890,1,SHRINK
892,2,MOVE
892,1,MOVE
893,2,ENLARGE
894,2,MOVE
900,2,SHRINK
903,2,MOVE
907,1,ENLARGE
909,3,MOVE
919,3,MOVE
921,3,SHRINK
922,3,ADD_OBJ_TO_GROUP
922,3,SHRINK
922,3,MOVE
940,2,MOVE
941,2,ENLARGE
943,2,MOVE
950,3,MOVE
954,3,MOVE
957,2,SHRINK
960,3,CREATE_OBJECT
985,1,ENTER_GROUP_NAME
993,3,ADD_OBJ_TO_GROUP
993,3,SHRINK
993,3,MOVE
997,3,ADD_OBJ_TO_GROUP
997,3,SHRINK
997,3,MOVE
997,3,MOVE
998,3,MOVE
1000,3,MOVE
1004,3,MOVE
1004,2,MOVE
1006,2,ENLARGE
1007,2,SHRINK
1010,1,MOVE
1012,2,CREATE_OBJECT
1019,1,ENTER_GROUP_NAME
1023,2,MOVE
1024,2,MOVE
1025,2,MOVE
1027,2,ADD_OBJ_TO_GROUP
1027,2,SHRINK
1027,2,MOVE
1029,2,ADD_OBJ_TO_GROUP
1029,2,SHRINK
1029,2,MOVE
1030,1,ENLARGE
1032,1,MOVE
1040,1,SHRINK
1045,3,ADD_OBJ_TO_GROUP
1045,3,SHRINK
1045,3,MOVE
1046,3,MOVE
1048,3,MOVE
1048,1,MOVE
1048,3,MOVE
1052,2,MOVE
1054,2,MOVE
1055,2,ENLARGE
1055,2,NORMAL
1055,2,ROTATE
1056,2,MOVE
1059,2,SHRINK
1061,2,MOVE
1066,2,ADD_OBJ_TO_GROUP
1066,2,SHRINK
1066,2,MOVE
1070,2,ENLARGE
1071,3,MOVE
1072,2,MOVE
1074,2,MOVE
1075,2,SHRINK
1078,2,ADD_OBJ_TO_GROUP
1078,2,SHRINK
1078,2,MOVE
1080,2,MOVE
1081,2,ENLARGE
1082,2,ADD_OBJ_TO_GROUP
1082,2,SHRINK
1082,2,MOVE
1085,2,ENLARGE
1085,1,REMOVE_OBJ_FROM_GROUP
1085,2,REMOVE_OBJ_FROM_GROUP
1086,2,ADD_OBJ_TO_GROUP
1086,2,SHRINK
1086,2,MOVE
1088,2,MOVE
1089,2,MOVE
1090,3,MOVE
1091,2,ENLARGE
1091,1,REMOVE_OBJ_FROM_GROUP
1091,2,REMOVE_OBJ_FROM_GROUP
1095,2,SHRINK
1099,3,MOVE
1103,3,CREATE_OBJECT
1125,1,ENTER_GROUP_NAME
1129,3,MOVE
1130,3,MOVE
1131,3,MOVE
1132,3,MOVE
1133,3,MOVE
1133,3,MOVE
1134,3,MOVE
1135,3,MOVE
1136,3,MOVE
1137,3,MOVE
1138,3,MOVE
1139,3,MOVE
1141,2,ADD_OBJ_TO_GROUP
1141,2,SHRINK
1141,2,MOVE
1143,3,MOVE
1145,3,ENLARGE
1147,2,SHRINK
1147,1,REMOVE_OBJ_FROM_GROUP
1147,2,REMOVE_OBJ_FROM_GROUP
1149,2,ADD_OBJ_TO_GROUP
1149,2,SHRINK
1149,2,MOVE
1150,3,MOVE
1153,1,MOVE
1154,2,MOVE
1155,2,ENLARGE
1156,2,ADD_OBJ_TO_GROUP
1156,2,SHRINK
1156,2,MOVE
1158,2,ENLARGE
1158,1,REMOVE_OBJ_FROM_GROUP
1158,2,REMOVE_OBJ_FROM_GROUP
1162,2,SHRINK
1164,2,NORMAL
1164,2,NORMAL
1164,2,ROTATE
1166,2,ADD_OBJ_TO_GROUP
1166,2,SHRINK
1166,2,MOVE
1167,1,ENLARGE
1173,1,SHRINK
1178,1,MOVE
1180,3,ADD_OBJ_TO_GROUP
1180,3,SHRINK
1180,3,MOVE
1185,1,MOVE
1186,1,ENLARGE
1188,1,MOVE
1195,1,SHRINK
1205,1,ENLARGE
1207,1,MOVE
1211,1,SHRINK
1213,1,MOVE
1218,1,REMOVE_OBJ_FROM_GROUP
1218,2,REMOVE_OBJ_FROM_GROUP
1218,2,MOVE
1223,3,ADD_OBJ_TO_GROUP
1223,3,SHRINK
1223,3,MOVE
1228,3,MOVE
1230,3,MOVE
1237,2,MOVE
1239,1,REMOVE_OBJ_FROM_GROUP
1239,2,REMOVE_OBJ_FROM_GROUP
1239,2,ADD_OBJ_TO_GROUP
1239,2,SHRINK
1239,2,MOVE
1253,3,ENLARGE
1254,3,MOVE
1261,3,SHRINK
1263,3,CREATE_OBJECT
1267,3,MOVE
1273,1,ENTER_GROUP_NAME
1275,3,MOVE
1275,3,ADD_OBJ_TO_GROUP
1275,3,SHRINK
1275,3,MOVE
1277,1,ENLARGE
1280,1,SHRINK
1281,1,ADD_OBJ_TO_GROUP
1281,1,SHRINK
1281,1,MOVE
1283,2,ADD_OBJ_TO_GROUP
1283,2,SHRINK
1283,2,MOVE
1284,3,MOVE
1286,3,MOVE
1286,3,MOVE
1287,3,ADD_OBJ_TO_GROUP
1287,3,SHRINK
1287,3,MOVE
1291,1,REMOVE_OBJ_FROM_GROUP
1291,2,REMOVE_OBJ_FROM_GROUP
1291,2,MOVE
1293,2,ENLARGE
1294,2,MOVE
1295,2,MOVE
1298,2,SHRINK
1299,2,ROTATE
1305,2,MOVE
1306,2,MOVE
1307,1,MOVE
1308,1,ENLARGE
1310,1,MOVE
1313,1,SHRINK
1315,2,CREATE_OBJECT
1329,1,ENTER_GROUP_NAME
1333,2,ADD_OBJ_TO_GROUP
1333,2,SHRINK
1333,2,MOVE
1335,1,ENLARGE
1338,2,MOVE
1339,1,SHRINK
1340,2,MOVE
1341,2,MOVE
1341,3,ADD_OBJ_TO_GROUP
1341,3,SHRINK
1341,3,MOVE
1343,3,MOVE
1345,3,MOVE
1346,3,MOVE
1347,1,MOVE
1356,3,MOVE
1359,1,REMOVE_OBJ_FROM_GROUP
1359,3,REMOVE_OBJ_FROM_GROUP
1359,3,MOVE
1359,3,MOVE
1359,3,ADD_OBJ_TO_GROUP
1359,3,SHRINK
1359,3,MOVE
1365,1,REMOVE_OBJ_FROM_GROUP
1365,2,REMOVE_OBJ_FROM_GROUP
1365,2,MOVE
1371,1,REMOVE_OBJ_FROM_GROUP
1371,3,REMOVE_OBJ_FROM_GROUP
1371,3,MOVE
1372,3,MOVE
1373,3,SHRINK
1377,3,MOVE
1378,3,ENLARGE
1379,3,MOVE
1385,3,SHRINK
1387,3,ADD_OBJ_TO_GROUP
1387,3,SHRINK
1387,3,MOVE
1400,2,CREATE_OBJECT
1414,1,ENTER_GROUP_NAME
1418,3,MOVE
1419,2,ADD_OBJ_TO_GROUP
1419,2,SHRINK
1419,2,MOVE
1420,3,ADD_OBJ_TO_GROUP
1420,3,SHRINK
1420,3,MOVE
1420,1,SAVE
1421,1,INIT_STAGE3
1421,1,INTERACTION_TIME
1421,1,SLIP_INTERACTION
1421,1,GROUP_INTERACTION
1421,1,NOTES_INTERACTION
1421,1,REL_INTERACTION
1421,2,INTERACTION_TIME
1421,2,SLIP_INTERACTION
1421,2,GROUP_INTERACTION
1421,2,NOTES_INTERACTION
1421,2,REL_INTERACTION
1421,3,INTERACTION_TIME
1421,3,SLIP_INTERACTION
1421,3,GROUP_INTERACTION
1421,3,NOTES_INTERACTION
1421,3,REL_INTERACTION
1421,3,MOVE
1422,3,MOVE
1482,3,CREATE_OBJECT
1494,3,MOVE
1496,1,MOVE
1518,2,MOVE
1518,3,CREATE_OBJECT
1520,3,MOVE
1522,3,ADD_OBJ_TO_GROUP
1522,3,SHRINK
1522,3,MOVE
1523,3,MOVE
1526,3,DELETE_NOTE
1526,1,UPDATE_NOTE
1530,3,MOVE
1538,2,MOVE
1539,2,MOVE
1544,3,MOVE
1617,3,ADD_OBJ_TO_GROUP
1617,3,SHRINK
1617,3,MOVE
1618,2,MOVE
1621,1,REMOVE_OBJ_FROM_GROUP
1621,3,REMOVE_OBJ_FROM_GROUP
1621,3,MOVE
1622,3,ENLARGE
1623,3,NORMAL
1626,3,MOVE
1630,3,CREATE_OBJECT
1632,3,ADD_OBJ_TO_GROUP
1632,3,SHRINK
1635,3,MOVE
1635,3,MOVE
1637,3,MOVE
1641,1,REMOVE_OBJ_FROM_GROUP
1641,1,REMOVE_OBJ_FROM_GROUP
1641,1,REMOVE_OBJ_FROM_GROUP
1641,1,REMOVE_OBJ_FROM_GROUP
1641,3,CREATE_OBJECT
1641,3,UPDATE_RELATION
1641,3,ADD_OBJ_TO_GROUP
1641,3,SHRINK
1641,3,MOVE
1649,3,MOVE
1650,3,MOVE
1656,2,CREATE_OBJECT
1662,2,MOVE
1687,1,REMOVE_OBJ_FROM_GROUP
1687,3,REMOVE_OBJ_FROM_GROUP
1687,3,MOVE
1689,3,ENLARGE
1690,3,ADD_OBJ_TO_GROUP
1690,3,SHRINK
1690,3,MOVE
1692,3,ENLARGE
1693,1,REMOVE_OBJ_FROM_GROUP
1693,3,REMOVE_OBJ_FROM_GROUP
1699,3,SHRINK
1700,3,ADD_OBJ_TO_GROUP
1700,3,SHRINK
1700,3,MOVE
1735,2,MOVE
