53,2,MOVE
55,3,ENLARGE
57,3,ENLARGE
58,3,ENLARGE
59,3,ENLARGE
62,2,MOVE
72,3,MOVE
73,2,MOVE
74,3,MOVE
74,1,MOVE
75,1,MOVE
76,2,MOVE
77,2,NORMAL
77,3,MOVE
77,1,MOVE
78,3,MOVE
79,2,MOVE
80,3,MOVE
81,1,ENLARGE
84,3,NORMAL
84,2,MOVE
85,1,MOVE
86,2,SHRINK
87,2,MOVE
88,1,MOVE
88,3,MOVE
88,2,MOVE
89,2,MOVE
89,3,MOVE
91,2,MOVE
92,3,SHRINK
92,2,MOVE
93,2,SHRINK
94,1,SHRINK
94,2,ENLARGE
95,3,NORMAL
96,1,MOVE
97,2,MOVE
97,3,MOVE
99,1,MOVE
100,2,MOVE
101,2,SHRINK
103,1,ENLARGE
103,3,NORMAL
104,3,SHRINK
105,1,MOVE
105,3,MOVE
106,2,MOVE
107,3,NORMAL
107,2,NORMAL
109,2,MOVE
111,2,MOVE
112,1,SHRINK
112,2,SHRINK
114,2,MOVE
115,1,MOVE
115,2,MOVE
116,2,MOVE
117,2,MOVE
117,1,MOVE
118,3,SHRINK
119,1,ENLARGE
120,2,MOVE
121,1,MOVE
121,3,NORMAL
121,2,NORMAL
122,2,MOVE
128,1,SHRINK
131,1,MOVE
133,3,MOVE
133,1,MOVE
135,1,ENLARGE
135,2,MOVE
136,1,MOVE
137,2,SHRINK
138,3,SHRINK
138,2,MOVE
139,2,MOVE
141,3,MOVE
141,1,SHRINK
143,1,MOVE
143,2,MOVE
143,3,NORMAL
144,2,MOVE
145,2,MOVE
146,1,MOVE
146,2,MOVE
147,2,MOVE
148,1,ENLARGE
148,3,MOVE
150,1,MOVE
151,2,MOVE
153,2,NORMAL
153,3,SHRINK
155,1,SHRINK
155,3,MOVE
156,2,MOVE
156,3,MOVE
157,3,MOVE
157,1,MOVE
159,1,ENLARGE
159,2,SHRINK
160,1,MOVE
161,3,MOVE
161,2,MOVE
163,2,MOVE
163,2,MOVE
165,1,SHRINK
166,1,MOVE
169,2,MOVE
170,2,MOVE
170,2,MOVE
170,2,SHRINK
170,2,NORMAL
171,1,MOVE
172,2,NORMAL
174,2,ROTATE
175,1,ENLARGE
175,2,MOVE
176,3,MOVE
177,1,MOVE
177,3,MOVE
178,2,MOVE
178,3,MOVE
180,2,NORMAL
180,3,MOVE
181,2,ROTATE
182,3,ENLARGE
184,3,MOVE
188,1,SHRINK
189,1,MOVE
190,3,NORMAL
191,3,SHRINK
191,2,MOVE
192,1,MOVE
192,2,MOVE
193,3,MOVE
193,2,MOVE
194,1,ENLARGE
194,3,MOVE
196,1,MOVE
197,2,MOVE
198,3,MOVE
198,2,ENLARGE
201,2,MOVE
201,3,MOVE
201,1,MOVE
202,3,MOVE
204,2,SHRINK
205,2,MOVE
206,2,NORMAL
209,1,SHRINK
212,3,MOVE
212,2,SHRINK
213,3,MOVE
214,2,MOVE
215,2,MOVE
215,3,MOVE
216,1,MOVE
217,2,MOVE
217,3,MOVE
218,1,ENLARGE
218,3,MOVE
219,1,MOVE
220,2,MOVE
222,3,MOVE
222,2,NORMAL
224,3,ENLARGE
225,1,SHRINK
225,3,MOVE
226,2,SHRINK
226,3,MOVE
227,1,MOVE
227,3,MOVE
229,2,MOVE
229,1,MOVE
230,2,NORMAL
230,1,ENLARGE
232,3,SHRINK
233,1,MOVE
233,2,MOVE
236,3,MOVE
237,2,MOVE
238,2,SHRINK
239,3,MOVE
240,1,SHRINK
240,2,MOVE
240,3,MOVE
241,1,MOVE
242,3,MOVE
