time,userID,action,objName
485,2,ADD_OBJ_TO_GROUP,DataSlip_9-DataSlip_8- -> arizona
485,2,SHRINK,Relation_2
485,2,MOVE,DataSlip_9-DataSlip_8-
487,2,MOVE,DataSlip_9-DataSlip_8-
488,3,ADD_OBJ_TO_GROUP,DataSlip_3 -> arizona
488,3,SHRINK,DataSlip_3
488,3,MOVE,DataSlip_3
490,3,MOVE,DataSlip_9-DataSlip_8-
491,3,MOVE,DataSlip_10
493,2,MOVE,DataSlip_9-DataSlip_8-
494,3,MOVE,arizona
494,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_9-DataSlip_8- -> arizona
494,2,REMOVE_OBJ_FROM_GROUP,DataSlip_9-DataSlip_8- -> arizona
494,2,MOVE,DataSlip_9-DataSlip_8-
496,2,NORMAL,Relation_2
498,2,ADD_OBJ_TO_GROUP,DataSlip_8-DataSlip_9- -> arizona
498,2,SHRINK,Relation_2
500,2,SHRINK,StorageArea_2
502,2,MOVE,arizona
504,3,MOVE,arizona
504,2,MOVE,DataSlip_8-DataSlip_9-
510,2,NORMAL,DataSlip_1
510,2,ROTATE,DataSlip_1
515,2,CREATE_OBJECT,StorageArea_3
516,3,MOVE,DataSlip_19
541,-1,ENTER_GROUP_NAME,reasons to move name is: reasons to move
543,2,MOVE,reasons to move
543,2,MOVE,reasons to move
546,2,MOVE,reasons to move
547,2,MOVE,reasons to move
548,2,MOVE,reasons to move
555,2,MOVE,DataSlip_1
557,2,SHRINK,DataSlip_5
559,3,MOVE,InteractionChart
561,3,MOVE,InteractionChart
563,2,MOVE,DataSlip_5
564,2,MOVE,DataSlip_5
565,1,ADD_OBJ_TO_GROUP,DataSlip_5 -> reasons to move
565,1,SHRINK,DataSlip_5
565,1,MOVE,DataSlip_5
567,3,MOVE,InteractionChart
573,2,MOVE,DataSlip_2
577,2,CREATE_OBJECT,StorageArea_4
596,-1,ENTER_GROUP_NAME,reasons to stay name is: reasons to stay
602,3,MOVE,DataSlip_10
604,3,MOVE,DataSlip_17
605,3,ADD_OBJ_TO_GROUP,DataSlip_16 -> Red herrings
605,3,SHRINK,DataSlip_16
605,3,MOVE,DataSlip_16
607,3,MOVE,DataSlip_16
609,3,MOVE,Red herrings
632,3,SHRINK,Note_0
635,3,SHRINK,Note_0
635,3,NORMAL,Note_0
636,3,NORMAL,Note_0
637,2,NORMAL,DataSlip_2
638,2,ROTATE,DataSlip_2
641,3,MOVE,Keyboard
644,2,ENLARGE,DataSlip_2
645,2,SHRINK,DataSlip_2
647,2,ADD_OBJ_TO_GROUP,DataSlip_2 -> reasons to stay
647,2,SHRINK,DataSlip_2
647,2,MOVE,DataSlip_2
649,2,MOVE,reasons to stay
651,2,MOVE,arizona
651,3,MOVE,Keyboard
659,2,SHRINK,DataSlip_17
662,2,MOVE,DataSlip_17
662,2,ADD_OBJ_TO_GROUP,DataSlip_17 -> arizona
662,2,SHRINK,DataSlip_17
662,2,MOVE,DataSlip_17
665,2,MOVE,DataSlip_17
666,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
666,2,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
666,2,MOVE,DataSlip_17
666,2,ENLARGE,DataSlip_17
668,2,ADD_OBJ_TO_GROUP,DataSlip_17 -> arizona
668,2,SHRINK,DataSlip_17
668,2,MOVE,DataSlip_17
670,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
670,2,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
670,2,MOVE,DataSlip_17
671,2,NORMAL,DataSlip_17
677,3,MOVE,Keyboard
687,2,ADD_OBJ_TO_GROUP,DataSlip_17 -> arizona
687,2,SHRINK,DataSlip_17
687,2,MOVE,DataSlip_17
689,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
689,2,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> arizona
689,2,MOVE,DataSlip_17
690,2,ADD_OBJ_TO_GROUP,DataSlip_17 -> reasons to move
690,2,SHRINK,DataSlip_17
690,2,MOVE,DataSlip_17
690,2,MOVE,DataSlip_17
691,2,MOVE,DataSlip_17
692,2,MOVE,DataSlip_17
702,2,MOVE,DataSlip_13
704,3,ENLARGE,DataSlip_15
705,2,NORMAL,DataSlip_13
705,3,NORMAL,DataSlip_15
710,2,ROTATE,DataSlip_13
714,2,ADD_OBJ_TO_GROUP,DataSlip_13 -> reasons to stay
714,2,SHRINK,DataSlip_13
714,2,MOVE,DataSlip_13
717,2,MOVE,DataSlip_11
719,2,ADD_OBJ_TO_GROUP,DataSlip_11 -> reasons to stay
719,2,SHRINK,DataSlip_11
719,2,MOVE,DataSlip_11
720,3,MOVE,DataSlip_15
721,3,SHRINK,DataSlip_15
723,2,MOVE,DataSlip_1
724,2,MOVE,DataSlip_1
725,2,MOVE,DataSlip_1
726,2,MOVE,DataSlip_1
726,2,MOVE,DataSlip_1
727,3,MOVE,DataSlip_18
727,2,MOVE,DataSlip_1
730,1,ADD_OBJ_TO_GROUP,DataSlip_1 -> reasons to move
730,1,SHRINK,DataSlip_1
730,1,MOVE,DataSlip_1
732,3,CREATE_OBJECT,Sticker_2
734,3,ENLARGE,Sticker_2
738,3,CREATE_OBJECT,StorageArea_5
742,3,MOVE,Keyboard
758,-1,ENTER_GROUP_NAME,reasons not to =o name is: reasons not to =o
762,3,MOVE,reasons not to =o
765,3,MOVE,DataSlip_18
767,3,NORMAL,DataSlip_18
771,3,ADD_OBJ_TO_GROUP,DataSlip_18 -> reasons not to =o
771,3,SHRINK,DataSlip_18
771,3,MOVE,DataSlip_18
788,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_18 -> reasons not to =o
788,3,REMOVE_OBJ_FROM_GROUP,DataSlip_18 -> reasons not to =o
788,3,MOVE,DataSlip_18
789,3,MOVE,reasons not to =o
790,2,MOVE,DataSlip_19
790,1,MOVE,reasons not to =o
791,2,MOVE,DataSlip_19
791,1,ADD_OBJ_TO_GROUP,DataSlip_18 -> reasons to move
791,1,SHRINK,DataSlip_18
791,1,MOVE,DataSlip_18
793,2,DELETE_GROUP,reasons not to =o
815,1,MOVE,DataSlip_12
825,2,MOVE,DataSlip_12
827,2,SHRINK,DataSlip_12
830,2,CREATE_OBJECT,Sticker_3
834,2,ADD_OBJ_TO_GROUP,DataSlip_12 -> arizona
834,2,SHRINK,DataSlip_12
834,2,MOVE,DataSlip_12
835,2,UPDATE_RELATION,DataSlip_8-DataSlip_9-
835,2,SHRINK,Sticker_3
835,2,MOVE,Sticker_3
835,2,UPDATE_RELATION,DataSlip_8-DataSlip_9-
836,2,UPDATE_RELATION,DataSlip_8-DataSlip_9-
836,2,SHRINK,Sticker_3
838,2,UPDATE_RELATION,DataSlip_8-DataSlip_9-
838,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_12 -> arizona
838,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_12 -> arizona
838,2,UPDATE_RELATION,DataSlip_12-DataSlip_8-DataSlip_9-
838,2,SHRINK,Sticker_3
838,2,MOVE,Sticker_3
840,2,MOVE,DataSlip_12-DataSlip_8-DataSlip_9-
841,2,MOVE,DataSlip_3
842,2,MOVE,DataSlip_12-DataSlip_8-DataSlip_9-
846,3,MOVE,Red herrings
849,3,MOVE,Red herrings
851,3,MOVE,Red herrings
851,3,MOVE,Red herrings
853,3,SHRINK,StorageArea_0
854,2,MOVE,DataSlip_19
857,1,MOVE,DataSlip_6
858,1,NORMAL,DataSlip_6
894,2,MOVE,InteractionChart
899,2,MOVE,DataSlip_4
903,2,MOVE,DataSlip_4
904,2,MOVE,DataSlip_12-DataSlip_8-DataSlip_9-
905,2,NORMAL,Relation_2
909,2,SHRINK,Relation_2
914,2,ADD_OBJ_TO_GROUP,DataSlip_4 -> arizona
914,2,SHRINK,DataSlip_4
914,2,MOVE,DataSlip_4
917,2,CREATE_OBJECT,Sticker_4
919,3,MOVE,Keyboard
922,2,MOVE,Sticker_4
923,2,NORMAL,Sticker_4
925,2,ADD_OBJ_TO_GROUP,Sticker_4 -> arizona
925,2,SHRINK,Sticker_4
925,2,ROTATE,Sticker_4
925,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
925,2,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
928,2,NORMAL,Sticker_4
931,2,ROTATE,Sticker_4
933,2,UPDATE_RELATION,DataSlip_12-DataSlip_9-DataSlip_8-
933,2,MOVE,Sticker_4
937,2,ADD_OBJ_TO_GROUP,DataSlip_4 -> arizona
937,2,SHRINK,DataSlip_4
937,2,MOVE,DataSlip_4
938,2,UPDATE_RELATION,DataSlip_9-DataSlip_8-DataSlip_12-
938,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
938,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
938,2,UPDATE_RELATION,DataSlip_4-DataSlip_9-DataSlip_8-DataSlip_12-
953,2,MOVE,DataSlip_14
954,3,ADD_OBJ_TO_GROUP,DataSlip_15 -> reasons to move
954,3,SHRINK,DataSlip_15
954,3,MOVE,DataSlip_15
955,2,NORMAL,DataSlip_14
960,2,MOVE,DataSlip_14
963,2,MOVE,DataSlip_14
964,2,SHRINK,DataSlip_14
965,3,NORMAL,DataSlip_20
966,2,ADD_OBJ_TO_GROUP,DataSlip_14 -> reasons to stay
966,2,SHRINK,DataSlip_14
966,2,MOVE,DataSlip_14
966,3,MOVE,DataSlip_20
