time,userID,action,objName
545,2,INTERACTION_TIME,94581 of 281950
545,2,SLIP_INTERACTION,38 of 185
545,3,INTERACTION_TIME,86226 of 281950
545,3,SLIP_INTERACTION,50 of 185
546,1,MOVE,InformationDialog
546,3,MOVE,DataSlip_19
561,1,MOVE,DataSlip_19
562,1,MOVE,DataSlip_19
564,1,MOVE,Keyboard
566,2,MOVE,Keyboard
571,3,MOVE,DataSlip_1
572,3,SHRINK,DataSlip_1
575,1,MOVE,Keyboard
577,3,MOVE,DataSlip_1
579,3,MOVE,DataSlip_1
580,3,MOVE,DataSlip_19
584,3,CREATE_OBJECT,StorageArea_2
604,-1,ENTER_GROUP_NAME,leather name is: leather
606,1,MOVE,leather
606,3,MOVE,leather
608,3,MOVE,DataSlip_3
608,1,MOVE,leather
609,3,MOVE,DataSlip_16
609,3,MOVE,DataSlip_4
610,3,MOVE,Red herrings
611,3,MOVE,Red herrings
611,1,MOVE,DataSlip_19
612,3,MOVE,DataSlip_18
612,1,MOVE,DataSlip_3
612,3,MOVE,DataSlip_15
613,3,MOVE,DataSlip_5
614,3,MOVE,DataSlip_22
615,3,MOVE,DataSlip_20
615,3,MOVE,DataSlip_5
615,2,MOVE,leather
616,3,MOVE,DataSlip_7
616,3,MOVE,DataSlip_17
617,3,SHRINK,StorageArea_0
617,1,ADD_OBJ_TO_GROUP,DataSlip_21 -> leather
617,1,SHRINK,DataSlip_21
617,1,MOVE,DataSlip_21
618,3,MOVE,Red herrings
619,2,MOVE,DataSlip_21
620,2,MOVE,leather
621,1,MOVE,DataSlip_7
622,3,MOVE,DataSlip_11
623,1,MOVE,DataSlip_22
624,3,ENLARGE,DataSlip_11
625,3,MOVE,DataSlip_11
627,1,MOVE,DataSlip_3
628,1,ENLARGE,DataSlip_3
629,1,MOVE,DataSlip_3
630,3,MOVE,DataSlip_11
632,3,SHRINK,DataSlip_11
633,1,MOVE,DataSlip_3
634,3,MOVE,DataSlip_11
635,1,SHRINK,DataSlip_3
635,1,NORMAL,DataSlip_3
636,3,MOVE,DataSlip_11
636,1,ROTATE,DataSlip_3
637,1,MOVE,DataSlip_3
638,3,MOVE,DataSlip_18
639,1,ENLARGE,DataSlip_22
639,3,ENLARGE,DataSlip_18
640,1,MOVE,DataSlip_22
641,3,MOVE,DataSlip_18
641,1,MOVE,DataSlip_22
643,3,MOVE,DataSlip_18
644,1,MOVE,Keyboard
645,1,MOVE,DataSlip_22
646,3,MOVE,DataSlip_18
647,3,SHRINK,DataSlip_18
648,2,MOVE,DataSlip_22
649,3,MOVE,DataSlip_18
649,3,MOVE,DataSlip_1
650,1,MOVE,DataSlip_22
651,3,MOVE,DataSlip_1
652,3,MOVE,DataSlip_7
653,1,MOVE,DataSlip_22
655,1,SHRINK,DataSlip_22
656,1,MOVE,DataSlip_22
657,1,MOVE,DataSlip_19
658,3,SHRINK,DataSlip_7
659,3,ENLARGE,DataSlip_7
659,1,ENLARGE,DataSlip_19
660,1,MOVE,DataSlip_19
661,3,ADD_OBJ_TO_GROUP,DataSlip_7 -> Red herrings
661,3,SHRINK,DataSlip_7
661,3,MOVE,DataSlip_7
663,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> Red herrings
663,3,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> Red herrings
663,3,MOVE,DataSlip_7
664,1,SHRINK,DataSlip_19
665,3,ENLARGE,DataSlip_5
665,1,ADD_OBJ_TO_GROUP,DataSlip_19 -> leather
665,1,SHRINK,DataSlip_19
665,1,MOVE,DataSlip_19
666,3,MOVE,DataSlip_5
670,1,MOVE,DataSlip_9
670,3,MOVE,DataSlip_5
671,1,MOVE,DataSlip_9
671,3,SHRINK,DataSlip_5
672,3,MOVE,DataSlip_5
672,1,ENLARGE,DataSlip_9
673,3,MOVE,DataSlip_7
675,3,MOVE,DataSlip_15
677,1,SHRINK,DataSlip_9
677,3,MOVE,DataSlip_15
678,1,MOVE,DataSlip_9
679,3,ENLARGE,DataSlip_15
680,1,MOVE,DataSlip_10
680,3,MOVE,DataSlip_15
681,1,SHRINK,DataSlip_10
682,1,ENLARGE,DataSlip_10
682,1,MOVE,DataSlip_10
683,3,SHRINK,DataSlip_15
684,3,MOVE,DataSlip_15
685,3,MOVE,DataSlip_4
687,3,ENLARGE,DataSlip_4
688,1,SHRINK,DataSlip_10
688,3,MOVE,DataSlip_4
689,1,MOVE,DataSlip_10
690,1,MOVE,DataSlip_12
692,1,MOVE,DataSlip_12
692,3,MOVE,DataSlip_4
693,3,ADD_OBJ_TO_GROUP,DataSlip_4 -> leather
693,3,SHRINK,DataSlip_4
693,3,MOVE,DataSlip_4
695,2,MOVE,DataSlip_4
695,1,ENLARGE,DataSlip_12
695,3,MOVE,DataSlip_20
695,2,MOVE,leather
696,1,MOVE,DataSlip_12
696,2,MOVE,DataSlip_4
697,3,ENLARGE,DataSlip_20
698,3,MOVE,DataSlip_20
698,1,MOVE,DataSlip_12
698,2,MOVE,leather
700,2,MOVE,leather
701,2,MOVE,DataSlip_4
702,3,ADD_OBJ_TO_GROUP,DataSlip_20 -> leather
702,3,SHRINK,DataSlip_20
702,3,MOVE,DataSlip_20
702,2,MOVE,leather
703,1,SHRINK,DataSlip_12
704,3,MOVE,DataSlip_17
705,1,ADD_OBJ_TO_GROUP,DataSlip_12 -> leather
705,1,SHRINK,DataSlip_12
705,1,MOVE,DataSlip_12
705,3,ENLARGE,DataSlip_17
705,2,MOVE,DataSlip_21
707,2,MOVE,DataSlip_12
708,1,MOVE,DataSlip_8
708,3,SHRINK,DataSlip_17
709,2,MOVE,DataSlip_19
710,3,MOVE,DataSlip_17
710,2,MOVE,leather
711,3,MOVE,DataSlip_16
711,1,ENLARGE,DataSlip_8
711,2,MOVE,DataSlip_20
712,1,MOVE,DataSlip_8
713,3,MOVE,DataSlip_16
714,3,ENLARGE,DataSlip_16
715,3,MOVE,DataSlip_16
719,2,ADD_OBJ_TO_GROUP,DataSlip_8 -> leather
719,2,SHRINK,DataSlip_8
719,2,MOVE,DataSlip_8
720,3,MOVE,DataSlip_16
721,3,SHRINK,DataSlip_16
723,3,MOVE,DataSlip_16
724,1,MOVE,DataSlip_14
724,3,MOVE,DataSlip_2
725,3,ENLARGE,DataSlip_2
725,1,ENLARGE,DataSlip_14
726,1,MOVE,DataSlip_14
727,3,MOVE,DataSlip_2
730,3,SHRINK,DataSlip_2
731,2,MOVE,DataSlip_14
731,3,MOVE,DataSlip_2
732,3,MOVE,DataSlip_23
732,1,MOVE,DataSlip_14
732,3,MOVE,DataSlip_13
735,2,MOVE,DataSlip_14
736,1,SHRINK,DataSlip_14
736,3,MOVE,DataSlip_6
738,3,ENLARGE,DataSlip_6
738,1,MOVE,DataSlip_14
739,1,MOVE,DataSlip_13
739,3,MOVE,DataSlip_6
741,1,MOVE,DataSlip_23
742,2,ENLARGE,DataSlip_13
743,1,ENLARGE,DataSlip_23
744,1,MOVE,DataSlip_23
748,2,ADD_OBJ_TO_GROUP,DataSlip_13 -> leather
748,2,SHRINK,DataSlip_13
748,2,MOVE,DataSlip_13
749,3,SHRINK,DataSlip_6
750,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_13 -> leather
750,2,REMOVE_OBJ_FROM_GROUP,DataSlip_13 -> leather
750,2,MOVE,DataSlip_13
751,1,SHRINK,DataSlip_23
751,3,MOVE,DataSlip_6
752,2,MOVE,DataSlip_13
752,1,MOVE,DataSlip_23
753,2,MOVE,DataSlip_13
754,2,MOVE,DataSlip_13
755,2,MOVE,DataSlip_13
756,1,MOVE,DataSlip_13
757,1,MOVE,leather
758,3,MOVE,DataSlip_13
760,3,ENLARGE,DataSlip_13
760,3,SHRINK,DataSlip_13
760,3,NORMAL,DataSlip_13
762,3,MOVE,DataSlip_13
763,3,MOVE,DataSlip_23
764,3,NORMAL,DataSlip_23
766,3,MOVE,DataSlip_23
770,2,CREATE_OBJECT,StorageArea_3
772,1,MOVE,Keyboard
786,-1,ENTER_GROUP_NAME,the river were name is: the river were
790,1,MOVE,the river were
792,3,DELETE_GROUP,the river were
795,3,CREATE_OBJECT,StorageArea_4
812,-1,ENTER_GROUP_NAME,the river where she died name is: the river where she died
815,1,ADD_OBJ_TO_GROUP,DataSlip_23 -> the river where she died
815,1,SHRINK,DataSlip_23
815,1,MOVE,DataSlip_23
815,2,MOVE,the river where she died
816,1,MOVE,DataSlip_13
817,2,MOVE,the river where she died
817,1,ADD_OBJ_TO_GROUP,DataSlip_6 -> the river where she died
817,1,SHRINK,DataSlip_6
817,1,MOVE,DataSlip_6
818,3,MOVE,DataSlip_14
818,1,MOVE,DataSlip_2
819,1,MOVE,DataSlip_16
820,1,MOVE,DataSlip_17
821,3,MOVE,DataSlip_14
821,1,MOVE,DataSlip_10
821,1,MOVE,DataSlip_15
822,1,SHRINK,DataSlip_9
822,1,NORMAL,DataSlip_9
822,2,MOVE,leather
823,2,MOVE,DataSlip_8
823,3,ADD_OBJ_TO_GROUP,DataSlip_17 -> the river where she died
823,3,SHRINK,DataSlip_17
823,3,MOVE,DataSlip_17
825,1,MOVE,DataSlip_16
826,1,ENLARGE,DataSlip_16
827,2,MOVE,leather
829,2,MOVE,DataSlip_8
829,1,NORMAL,DataSlip_16
831,1,NORMAL,DataSlip_2
832,2,MOVE,leather
832,3,NORMAL,DataSlip_14
833,1,NORMAL,DataSlip_10
833,1,NORMAL,DataSlip_10
833,3,MOVE,DataSlip_14
833,2,MOVE,leather
834,1,MOVE,DataSlip_9
834,2,MOVE,leather
835,3,MOVE,DataSlip_13
835,1,NORMAL,DataSlip_9
836,2,MOVE,leather
837,3,MOVE,DataSlip_14
837,1,MOVE,DataSlip_7
837,3,MOVE,DataSlip_15
838,1,NORMAL,DataSlip_7
839,2,MOVE,leather
839,3,MOVE,DataSlip_14
839,1,MOVE,DataSlip_7
839,3,MOVE,DataSlip_15
840,3,NORMAL,DataSlip_7
840,1,NORMAL,DataSlip_5
841,2,MOVE,leather
842,3,MOVE,DataSlip_7
842,1,MOVE,DataSlip_5
843,3,MOVE,DataSlip_15
843,2,NORMAL,StorageArea_4
844,2,MOVE,the river where she died
844,3,NORMAL,DataSlip_15
846,3,MOVE,DataSlip_15
846,1,MOVE,DataSlip_8
847,3,MOVE,DataSlip_16
849,3,MOVE,DataSlip_5
849,1,MOVE,leather
850,2,MOVE,DataSlip_8
850,3,MOVE,DataSlip_2
851,2,MOVE,DataSlip_8
852,2,MOVE,DataSlip_20
852,3,MOVE,DataSlip_10
852,2,MOVE,DataSlip_19
853,2,MOVE,DataSlip_12
854,2,MOVE,DataSlip_21
855,3,MOVE,DataSlip_9
856,3,MOVE,DataSlip_10
856,2,MOVE,DataSlip_23
857,3,MOVE,DataSlip_9
857,2,MOVE,DataSlip_23
859,2,SHRINK,DataSlip_23
860,3,MOVE,DataSlip_22
860,2,NORMAL,DataSlip_23
861,3,NORMAL,DataSlip_22
862,3,MOVE,DataSlip_22
863,2,ROTATE,DataSlip_23
864,3,MOVE,DataSlip_1
865,3,NORMAL,DataSlip_1
865,2,SHRINK,DataSlip_17
866,2,SHRINK,DataSlip_6
