E,S,M,S,E,M,S,M,M,M,E,M,S,M,M,E,M,S,M,M,E,N,R,N,R,N,R,S,M,M,E,M,M,M,S,M,M,M,M,M,E,M,S,M,E,M,S,M,M,M,M,E,M,M,M,M,M,S,M,E,M,S,M,M,M,M,E,M,M,S,M,E,M,S,M,M,E,M,S,M,M,M,M,E,M,M,S,M,M,M,M,E,M,M,S,M,E,M,S,E,M,M,M,S,M,M,M,E,M,M,M,S,M,M,M,M,E,N,M,M,M,M,M,M,S,M,M,M,M,S,M,M,M,M,E,M,S,M,M,M,M,N,M,E,S,M,M,M,S,E,M,M,S,M,M,M,E,S,M,M,N,M,S,M,M,E,M,M,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,N,M,M,M,S,M,M,M,G,S,M,M,G,S,M,M,G,S,M,G,S,M,M,M,M,N,M,M,M,S,M,N,N,M,S,M,G,S,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,G,S,M,M,M,M,M,E,M,S,M,E,S,G,S,M,M,M,E,M,S,M,M,M,M,M,M,G,S,M,M,M,M,M,M,M,N,G,S,M,M,M,M,S,M,M,M,M,U,M,N,S,G,S,M,G,S,M,M,R,R,U,S,M,M,U,M,M,M,U,U,M,M,M,M,N,M,M,S,M,M,M,M,G,S,M,M,E,M,E,N,S,G,S,M,M,M,R,R,M,S,N,M,G,S,M,M,M,M,M,M,M,E,M,M,M,M,M,M,M,M,M,M,M,M,M,M,S,M,M,M,G,S,M,M,S,R,G,S,M,G,S,M,M,N,M,N,S,M,R,R,M,S,G,S,S,R,M,R,R,M,R,R,M,N,M,G,S,M,M,S,M,G,S,M,M,M,M,M,N,G,S,M,S,G,S,M,M,M,S,N,N,S,M,M,M,M,M,S,G,S,M,G,S,M,M,M,N,R,R,M,S,G,S,M,R,R,M,N,M,S,G,S,M,M,M,M,M,R,R,M,U,M,G,S,M,N,M,M,S,M,G,S,M,M,M,M,M,M,N,G,S,M,M,R,R,R,R,U,G,S,M,M,M,M,N,M,S,G,S,M,N,M,M,S,M,M,M,M,M,N,M,M,M,M,M,M,M,M,M,M,G,S,M,M,M,R,R,G,S,M,M,M,M,M,M,M,G,S,M,M,M,R,R,M,N,M,R,R,M,M,R,R,M,G,S,M,M,U,M,M,U,M,M,M,U,U,M,M,U,M,U,M,M,U,M,M,U,M,M,M,U,M,M,U,U,M,M,M,M,M,M,M,M,M,N,R,R,G,S,M,R,R,M,R,R,M,N,M,S,M,M,M,R,R,M,M,G,G,R,R,G,S,M,M,N,N,M,R,R,M,S,M,M,M,M,N,S,M,M,U,M,M,S,M,R,R,M,N,S,M,M,M,U,M,M,M,R,R,M,M,M,M,M,M,N,R,R,M,S,G,S,R,R,M,M,N,U,U,M,M,M,M,U,M,M,M,M,N,R,N,N,N,R,M,M,M,M,M,M,U,M,M,M,E,M,M,S,M,N,M,R,R,M,M,R,R,M,M,G,S,M,E,N,N,R,R,R,M,U,M,M,M,M,N,N,U,U,R,M,U,M,M,U,M,M,S,M,M,M,M,M,M,N,M,M,E,S,R,R,G,S,M,M,R,R,M,M,N,R,R,G,S,M,R,R,M,R,R,M,M,N,R,R,M,S,M,R,R,M,M,M,M,M,M,U,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,U,M,M,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,M,M,M,M,S,N,R,R,M,G,S,M,R,R,N,N,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,R,G,S,M,M,M,R,R,G,S,M,M,M,M,M,M,M,M,M,M,M,S,N,M,M,M,M,R,R,M,N,N,G,S,S,R,R,M,N,N,R,M,S,M,M,M,M,M,N,R,U,M,M,U,U,M,N,S,S,U,U,U,U,U,U,M,N,U,U,R,M,U,U,M,M,M,M,M,U,U,M,M,N,R,M,M,M,N,M,R,N,M,U,M,S,M,M,M,N,U,R,R,R,M,N,U,U,M,M,M,M,S,M,M,M,M,N,M,N,M,R,S,M,U,M,M,U,U,M,M,M,M,M,M,M,M,E,S,R,R,M,M,M,M,N,M,M,S,M,M,M,M,R,R,M,G,S,N,S,G,S,M,R,R,M,M,G,S,M,M,N,R,R,M,M,M,M,M,N,M,S,S,M,M,S,U,M,U,M,U,M,M,N,R,R,M,M,M,M,N,M,M,R,R,M,M,M,S,M,M,M,N,S,M
M,E,M,E,M,S,N,M,M,M,M,M,N,M,M,M,M,N,M,N,M,M,M,N,N,M,M,N,N,M,N,M,N,R,N,M,M,M,M,M,M,E,N,N,R,S,M,N,N,R,M,N,S,N,N,M,M,M,N,N,R,N,M,N,M,M,N,N,N,R,N,N,R,M,M,M,M,N,N,R,N,N,R,M,S,E,M,M,M,M,N,R,M,N,R,M,S,E,S,M,S,M,M,M,S,N,E,M,S,S,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,M,M,N,M,M,M,E,N,E,N,M,M,M,U,M,G,S,M,U,M,R,R,M,N,M,U,G,S,M,M,G,S,M,M,M,M,M,R,R,M,N,G,S,S,M,M,M,N,R,M,M,M,M,M,M,M,S,M,M,M,M,G,S,M,M,M,M,M,G,S,M,M,M,S,S,N,N,N,R,M,E,S,G,S,M,M,M,M,S,M,G,S,M,M,R,R,M,E,G,S,M,R,R,M,N,M,G,S,M,R,R,M,G,S,M,M,M,M,M,E,N,N,R,G,S,M,M,G,S,M,M,S,M,M,M,M,M,M,M,G,S,M,E,M,M,M,N,G,S,M,R,R,M,M,M,M,M,G,S,M,M,M,S,G,S,M,U,S,M,U,U,S,U,R,R,U,S,M,M,M,M,M,M,M,M,S,M,M,N,M,M,M,M,N,S,G,S,M,M,M,N,G,S,R,R,R,N,R,U,M,G,S,M,U,R,R,U,M,G,S,M,N,M,M,S,N,G,S,M,M,G,S,M,G,S,M,R,R,M,M,N,R,M,M,M,G,S,M,G,S,M,M,M,R,R,M,M,M,G,S,M,M,N,G,S,M,U,M,M,G,S,M,M,M,M,M,M,M,M,M,R,R,M,N,G,S,M,R,R,M,E,N,E,N,R,M,M,N,S,G,S,M,R,R,M,M,N,M,M,U,U,S,G,S,M,M,M,U,R,R,U,G,S,M,E,G,R,R,R,R,U,S,M,N,U,U,S,E,N,S,R,R,R,M,M,M,N,S,N,R,R,M,N,M,E,M,M,S,E,M,G,S,M,E,R,R,G,S,M,R,R,M,E,G,S,S,N,R,R,R,M,E,S,M,G,S,M,R,R,M,N,M,G,S,M,R,R,M,M,M,M,M,M,N,M,M,M,M,S,M,M,M,R,R,M,M,E,M,M,N,R,M,M,N,M,M,M,G,S,M,M,R,R,M,M,M,M,N,M,M,N,E,U,M,U,M,M,M,M,M,M,M,M,M,M,M,U,M,M,M,M,U,M,M,U,R,R,M,N,M,U,U,M,U,M,M,N,M,M,M,M,M,S,M,M,U,M,M,U,U,M,M,M,N,S,M,M,U,M,M,M,U,M,M,G,S,M,S,M,M,R,R,G,S,M,M,M,N,R,N,S,R,M,R,R,U,G,S,M,M,R,R,M,U,M,M,M,U,M,U,M,M,N,M,N,R,M,M,M,M,U,M,M,M,U,U,G,S,M,M,M,M,S,M,M,M,M,M,M,R,R,M,N,M,G,S,M,R,R,G,S,M,R,R,M,E,G,S,M,N,R,R,M,N,R,M,R,R,M,M,M,M,G,S,M,M,M,M,R,R,G,S,M,R,R,M,G,S,M,R,R,M,N,M,M,M,E,R,R,M,N,M,G,S,M,M,G,S,M,M,M,M,M,M,G,S,M,M,M,M,M,R,R,M,E,M,M,S,G,S,M,M,N,R,R,R,G,S,M,M,M,M,M,M,M,M,M,U,M,N,R,R,M,S,N,M,M,M,E,N,M,M,M,M,M,M,G,S,M,R,R,M,N,M,M,N,S,M,M,M,M,M,M,M,G,S,M,M,R,R,M,N,M,M,M,M,M,S,M,M,M,M,M,M,U,M,M,R,R,M,N,M,N,S,M,S,U,M,M,M,U,U,R,R,U,G,S,M,R,R,M,M,M,G,R,R,M,M,R,R,U,G,S,M,M,R,R,G,S,M,M,G,R,R,M,M,M,M,M,N,M,M,S,U,M,M,U,U,R,R,M,M,N,M,M,G,S,M,R,R,M,N,M,R,R,M,S,U,M,M,M,M,U,M,U,M,U,U,U,M,M,M,M,R,R,M,M,M,M,E,N,M,M,M,M,N,M,M,M,S,N,R,U,M,M,U,U,M,M
M,M,M,M,E,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,E,N,E,R,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,E,E,M,M,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,E,E,M,M,M,S,M,S,M,M,M,M,M,M,E,E,M,M,M,M,M,E,M,M,M,M,M,N,M,M,S,M,E,S,S,M,M,M,M,M,M,M,S,M,E,M,M,M,M,E,M,M,S,M,S,M,M,M,M,E,M,M,M,M,S,E,M,M,M,M,E,M,M,M,S,M,M,M,M,M,E,M,S,M,M,M,M,M,M,M,M,S,M,M,M,E,M,M,M,M,E,E,M,M,M,M,S,M,M,M,M,S,M,M,S,E,M,S,M,S,M,M,M,E,M,M,M,M,M,M,E,S,M,M,E,N,R,M,M,M,M,M,M,M,M,M,M,M,M,M,S,M,M,M,E,M,M,S,M,E,M,M,E,M,M,M,S,S,M,M,M,M,E,M,M,E,M,M,M,M,M,M,M,S,N,R,S,M,M,M,M,M,E,E,M,S,R,M,M,S,M,M,M,E,M,M,M,M,E,M,M,S,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,S,E,N,M,S,M,M,M,M,M,M,M,M,M,S,M,E,M,N,R,M,M,M,M,M,M,M,M,M,M,E,N,R,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,M,R,S,M,E,M,M,M,M,M,N,M,M,M,N,M,M,M,M,M,M,M,S,M,M,M,M,N,S,R,M,N,M,M,M,R,M,M,M,E,N,M,M,M,N,N,N,R,R,M,M,M,M,M,M,M,M,M,M,M,M,M,M,E,M,M,M,M,M,N,R,E,M,S,M,M,M,S,E,S,E,S,M,M,M,M,M,M,M,E,M,M,M,M,M,M,M,M,N,M,M,M,E,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,E,M,M,M,M,S,M,M,M,M,S,M,M,M,M,M,E,M,M,M,S,M,G,S,M,E,U,M,R,R,M,M,S,M,G,S,M,M,M,M,S,M,U,M,M,M,M,M,R,R,M,E,M,M,M,E,E,M,S,M,M,M,E,G,S,M,M,M,M,M,M,M,M,M,M,M,M,M,N,N,R,M,G,S,M,M,M,N,R,R,M,M,R,R,M,M,M,S,U,M,S,N,M,M,M,M,M,G,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,M,M,M,M,S,N,N,S,M,M,M,M,N,G,S,M,R,R,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,M,N,R,M,G,S,M,M,M,M,M,N,R,M,M,N,M,R,M,M,M,M,M,G,S,M,M,M,R,R,M,M,G,S,M,M,M,M,M,M,N,N,U,M,N,R,M,S,M,N,R,M,M,M,N,M,M,G,S,M,M,N,R,R,R,M,E,M,S,G,S,M,R,R,R,R,U,G,S,M,M,M,M,G,G,R,R,R,R,R,R,U,G,S,M,M,G,S,M,E,S,R,R,G,S,M,G,R,R,U,M,R,R,U,G,S,M,U,M,U,M,U,M,M,E,N,G,S,M,R,R,M,E,N,G,R,R,U,M,M,S,M,M,M,M,M,M,N,N,R,M,G,S,M,M,M,G,G,R,R,R,R,U,G,S,M,G,R,R,R,R,R,R,U,G,S,M,N,N,R,N,R,M,M,M,G,S,M,M,M,R,R,U,G,S,M,M,M,G,R,R,R,R,R,R,U,G,S,M,M,M,M,U,S,M,M,U,U,S,M,U,R,R,U,S,M,U,S,M,M,M,M,M,M,M,M,M,M,E,M,M,S,E,N,M,E,M,M,N,R,N,M,N,R,G,S,M,M,N,N,N,N,E,N,R,M,M,M,M,S,M,M,E,S,M,M,N,R,R,R,M,E,G,S,M,M,N,R,R,U,S,M,R,M,M,M,S,M,M,M,M,M,M,M,M,M,G,S,M,M,R,M,M,M,M,M,M,R,R,M,M,M,M,E,M,M,M,G,S,M,R,R,M,N,N,R,S,S,N,G,S,M,M,E,M,S,N,R,G,S,M,M,R,R,R,R,U,G,S,M,R,R,U,G,S,M,M,M,E,S,M,S,N,R,M,R,R,M,M,E,M,G,R,R,R,R,U,G,S,M,M,M,G,R,R,G,S,M,M,R,R,M,S,U,S,M,G,S,M,M,U,R,R,U,S,M,M,M,M,M,M,M,S,M,M,M,S,N,R,M,N,M,N,M,E,N,E,M,M,U,U,S,M,M,M,M,M,M,M,M,G,S,M,M,N,M,E,E,M,S,M,M,R,R,U,S,M,U,U,S,N,N,U,U,U,G,S,M,R,U,R,R,U,S,M,U,S,M,S,M,U,M,M,M,U,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,U,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,N,N,G,S,R,E,R,R,G,S,M,R,R,M,E,E,S,G,S,R,R,M,M,G,S,M,M,M,M,M,M,M,M,M,M,M,E,M,M,M,M,M,M,M,M,M,M,M,M,M,M,G,S,M,G,S,M,M,M,S,R,M,M,E,N,R,U,M,E,M,E,M,S,S,R,S,G,S,M,M,G,S,M,M,M,G,S,M,E,S,M,M,G,S,M,M,N,N,R,M,E,M,G,S,M,M,S,N,G,S,M,M,M,M,M,M,M,M,M,M,G,S,M,M,M,M,M,M,R,R,M,E,M,S,N,M,N,R,M,R,R,M,M,M,M,M,M,G,S,M,M,M,M,U,S,M,U,M,M,R,R,R,R,R,R,U,G,S,M,M,M,M,M,M,R,R,U,S,M,M,M,M,M,M,E,N,N,R,M,M,R,N,M,R,R,U,S,M,U,S,M,G,S,R,R,R,M,G,S,M,U,M,U,M,N,R,U,S,M,S,N,R,N,R,N,R,N,R,R,R,R,U,S,M,M,R,N,R,U,S,M,N,U,U,S,M,R,U,S,M,U,S,M,S,N,U,U,S,R,U,U,S,M,M,U,S,M,M,U,S,M,M,M,U,S,M,M,M,M,U,S,M,M,N,N,E,U,U,S,R,U,U,S,M,U,U,S,M,U,G,S,M,S,N,R,U,S,M,U,S,M,M,U,S,M,U,U,S,M,M,E,N,U,U,S,R,U,R,R,U,S,M,E,N,E,N,U,U,S,R,U,U,S,M,M,M,M,M,M,M,M,M,S,R,R,N,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
M,M,S,E,N,E,M,S,N,M,M,E,M,M,E,M,M,S,S,M,M,M,E,M,M,M,S,M,M,E,M,M,S,S,M,E,M,M,S,M,M,M,E,M,S,M,M,M,E,M,S,M,E,M,S,M,M,M,M,M,M,M,M,M,E,M,S,M,E,M,S,M,M,M,E,M,S,M,M,M,M,M,M,M,M,M,M,E,M,S,M,E,M,S,M,E,N,N,M,S,M,E,M,S,M,E,M,M,S,M,M,M,E,S,M,E,M,M,M,S,M,M,E,M,E,M,S,S,M,E,M,M,M,M,M,M,S,M,G,S,M,G,S,M,G,S,M,M,G,S,M,G,S,M,M,E,M,M,S,G,S,M,M,M,N,S,M,G,S,M,M,M,E,M,M,M,M,M,S,M,M,M,G,S,M,N,R,M,G,S,M,N,S,G,S,M,G,S,M,M,E,M,M,N,S,M,G,S,M,M,S,M,G,S,M,E,M,M,M,S,G,S,M,E,G,S,M,E,R,R,G,S,M,G,S,M,M,M,M,M,N,E,M,M,N,S,M,M,N,S,M,M,M,S,M,G,S,M,G,S,M,M,E,M,S,G,S,M,M,M,M,M,M,M,M,M,M,R,G,S,M,M,R,G,S,M,R,G,S,M,R,G,S,M,M,R,G,S,M,N,R,R,E,S,N,M,M,M,M,R,G,S,M,M,S,G,S,M,R,R,R,R,U,G,S,M,M,N,R,R,N,E,M,S,S,G,S,M,R,G,S,M,E,M,S,R,R,M,R,R,U,G,S,M,M,M,M,M,N,M,M,M,M,M,M,M,S,M,G,S,M,M,R,R,M,R,R,U,M,M,N,G,S,M,R,R,M,M,U,M,R,R,M,N,S,N,R,M,U,U,U,M,U,M,U,U,M,M,M,U,U,M,M,S,N,U,U,M,U,M,M,U,M,M,M,M,G,G,R,R,R,R,R,R,U,G,S,R,G,S,M,U,S,M,M,U,R,R,U,S,M,M,M,M,M,M,N,G,S,R,R,R,U,M,M,M,U,M,G,S,M,M,N,R,R,R,U,S,M,M,M,M,M,N,R,R,R,U,G,S,M,M,G,R,R,R,R,R,R,U,G,S,M,R,R,M,U,U,G,S,M,M,M,N,S,R,R,G,S,M,M,M,M,M,M,R,R,M,M,R,R,R,R,U,G,S,M,R,R,M,U,G,S,M,E,M,G,S,M,M,S,R,G,S,M,R,R,U,M,M,M,R,R,U,G,S,M,M,M,U,S,M,N,U,U,S,R,U,M,U,M,U,S,M,M,M,M,M,E,S,R,R,M,U,M,R,G,S,M,M,M,N,N,M,S,S,R,G,S,M,G,S,M,N,R,R,R,R,R,R,R,U,G,S,M,M,N,N,S,R,G,S,M,M,R,R,M,M,R,R,M,M,M,M,M,M,M,M,R,G,S,M,M,R,R,M,R,R,M,M,M,M,M,R,R,M,M,M,M,M,R,R,M,M,M,N,S,N,M,S,M,M,U,U,R,R,U,M,M,M,M,R,R,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,U,U,M,M,N,U,U,U,U,M,U,M,M,M,U,M,M,M,S,S,U,U,R,U,U,U,S,N,U,U,U,R,U,U,U,M,U,U,U,M,M,M,M,U,U,M,M,M,M,M,M,M,M,U,M,M,M,M,M,M,U,M,M,M,M,M,M,M,M,U,M,M,M,M,M,M,M,M,S,N,R,M,M,U,M,M,M,M,M,U,M,M,M,E,N,R,U,M,M,U,M,M,U,M,M,E,U,M,M,M,M,R,R,M,N,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,U,M,M,N,R,U,M,M,U,U,M,M,U,U,M,M,U,M,M,M,M,M,M,M,U,M,M,M,U,M,M,U,M,M,U,M,U,M,M,M,M,M,M,M,M,M,U,M,M,U,U,U,U,U,M,M,M,M,M,M,M,M,M,M,M,M
E,M,M,M,M,S,M,M,M,E,M,S,M,M,E,M,S,M,M,M,E,M,S,M,M,M,E,M,S,M,E,M,M,M,S,M,M,M,E,M,S,M,M,M,M,E,M,M,S,M,E,M,M,S,M,M,M,E,M,M,M,M,S,M,M,M,N,S,M,M,M,E,M,M,M,S,M,M,M,E,M,M,M,M,M,S,M,M,M,E,M,M,S,M,M,M,E,M,S,M,M,E,M,S,M,M,M,E,M,S,M,M,E,M,S,N,S,N,S,N,N,S,M,M,E,M,M,S,M,M,M,M,E,M,S,M,M,M,M,E,M,S,M,M,E,M,M,S,M,N,M,E,M,M,S,M,M,M,M,M,R,M,N,R,M,M,M,M,E,M,S,M,M,M,N,M,M,S,N,M,G,S,M,M,M,M,N,M,M,M,S,S,M,M,G,S,M,N,M,R,M,M,S,G,S,M,M,N,M,M,S,M,M,M,M,N,M,S,M,M,N,M,S,M,M,E,M,M,S,R,G,S,M,M,M,M,M,E,M,M,E,S,G,S,M,M,N,M,R,R,M,N,M,M,S,M,M,M,M,M,M,G,S,M,S,M,M,M,M,N,M,N,M,S,S,G,S,M,G,S,M,M,M,M,M,M,N,M,M,M,M,M,M,S,G,S,M,M,M,M,N,M,M,M,M,M,M,S,N,M,M,M,M,E,N,R,M,S,M,M,M,S,M,M,M,M,M,M,M,M,N,M,M,S,M,M,M,R,M,M,M,G,S,M,M,M,N,S,G,S,M,M,M,M,M,N,M,M,M,S,M,G,S,M,M,M,G,S,M,M,M,G,S,M,N,S,R,R,M,M,M,M,N,U,M,M,U,S,M,R,R,U,G,S,M,G,S,M,R,R,M,M,M,M,M,M,N,M,M,S,M,G,S,M,M,M,N,M,N,M,N,S,M,M,M,M,G,S,M,M,M,M,N,M,M,M,M,M,M,M,S,M,M,G,S,M,M,M,M,M,M,N,M,S,M,M,G,S,M,E,S,M,M,M,M,M,M,M,M,M,M,E,M,G,S,M,S,M,M,M,G,S,M,M,N,M,M,N,S,S,N,M,G,S,M,R,R,G,S,M,M,G,S,M,N,M,M,R,R,G,S,M,M,M,R,R,G,S,M,M,M,M,S,M,G,S,M,M,M,M,M,N,M,M,M,S,G,S,M,R,M,M,M,R,M,M,M,M,M,M,M,M,R,R,M,N,M,S,M,M,M,M,N,R,R,G,S,R,G,S,M,R,R,M,M,N,G,S,N,R,R,M,S,S,S,S,N,S,M,S,S,S,E,M,S,N,S,M,N,R,U,M,M,M,M,M,M,R,R,M,N,G,S,M,M,N,M,R,R,M,S,G,S,M,N,M,M,S,M,M,E,M,N,G,S,S,R,R,N,S,M,M,N,S,M,M,M,N,M,M,S,S,N,M,M,S,M,M,M,M,M,M,M,N,M,M,S,M,N,S,N,M,M,G,S,E,M,M,S,M,M,N,M,S,M,N,R,R,G,S,M,N,R,R,M,S,G,S,M,R,R,M,N,M,S,M,G,S,M,R,G,S,M,E,R,R,G,S,M,R,R,G,S,M,M,N,S,M,R,R,M,S,G,S,M,M,M,N,M,R,M,S,M,R,R,M,R,G,S,M,R,R,M,N,N,R,U,M,M,M,N,M,M,R,R,M,M,N,M,M,M,G,S,R,M,M,R,R,M,S,N,N,R,R,M,M,S,G,S,R,R,G,S,M,M,R,R,M,M,N,M,S,G,S,M,M,M,M,N,N,S,M,N,S,S,M,R,M,N,M,M,M,N,S,M,M,R,M,M,G,S,M,N,M,E,M,G,S,M,E,M,S,M,R,R,M,M,N,N,M,N,M,M,N,S,R,R,M,M,E,E,U,N,M,M,S,E,N,N,N,S,M,R,M,U,M,M,M,N,S,M,S,G,S,M,S,G,R,R,R,R,U,M,N,S,M,R,R,G,S,M,M,M,M,R,M,M,N,R,M,M,R,R,M,R,R,M,M,M,M,M,M,N,M,S,G,S,M,M,M,R,R,M,R,R,M,M,M,M,M,R,R,M,U,U,M,M,M,M,M,M,M,M,U,N,U,M,R,M,U,U,M,M,E,N,E,N,R,M,U,M,M,M,M,U,U,R,R,M,N,M,S,M,N,R,U,M,M,M,M,M,M,N,S,N,S,N,S,R,M,E,N,E,N,R,M,N,M,M,M,M,N,S,M,M,E,N,R,R,R,M,M,M,R,R,M,M,R,R,M,N,R,R,M,M,S,M,M,R,R,M,M,M,M,M,M,R,R,M,R,R,M,M,R,R,M,M,R,R,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,N,S,G,S,U,U,M,M,M,M,M,U,M,U,M,M,U,U,M,M,R,R,M,M,R,R,M,R,R,M,R,R,M,M,M,M,U,M,M,M,U,U,M,U,M,M,M,U,M,M,M,M,M,M,U,M,M,M,N,M,M,S,M,U,U,M,M,M,M,N,M,M,U,M,M,M,S,M,U,M,M,M,M,N,N,M,S,M,S,M,N,M,M,M,S,N,U,M,R,M,N,N,N,S,R,M,U,M,N,S,N,M,S,M,M,S,N,R,M,N,S,M,M,M,U,M,M,M,U,M,U,U,U,M,R,M,M,M,M,M,M,M,N,N,N,M,M,M,S,M,M,N,S,M,M,N,M,U,M,S,M,S,N,M,S,N,M,N,E,N,E,N,N,R,U,M,N,S,N,R,N,M,U,U,M,M,S,M,U,M,N,M,M,S,M,M,M,U,M,M,M,U,M,M,M,S,M,N,M,M,S,M,M,M,M,U,M,U,M,M,M,M,U,M,M,M,S,M,N,S,N,M,S,U,U,U,S,U,M,S,M,S,M,S,U,M,S,M,U,M,M,M,U,U,U,U,U,M,M,M,M,S,M,M,U,M,M,U,M,M,U,U,U,U,M,M,M,U,M,M,U,U,U,M,M,M,M,U,U,M,U,U,M,M,N,N,S,S,U,M,M,R,M,M
